,source_id,ra,dec,pmra,pmdec,best_neighbour_multiplicity,number_of_mates,g_mean_psf_mag,i_mean_psf_mag,phi1,phi2,pm_phi1,pm_phi2
119,637250349317299712,137.60644203294424,21.82634949476921,-4.992263102032923,-12.856856395701117,1,0,20.1296997070313,19.1921997070313,-57.39527962276952,0.1694135862854893,-8.226871185063956,0.3005885667213183
120,637129265599052544,137.9988819126285,21.025957861945788,-3.639223757153137,-13.135520324417094,1,0,20.1679992675781,19.7338008880615,-57.876806918857596,-0.5669411056956218,-7.751216267960814,-1.0552375117085289
121,637199423889610752,137.6448890874576,21.31071249439991,-4.595595026319264,-12.61098622410551,1,0,18.0433006286621,17.6345996856689,-57.812444323558,-0.13576498055263148,-7.823640618826163,0.08039874117936949
122,685960806077538944,132.81852190570498,21.594504272681757,-3.3449192930463836,-11.457251553215277,1,0,21.816499710083,19.7227993011475,-59.909854693354646,3.8472224494211904,-6.3623237294178026,0.14858379802790334
123,685914454789294976,134.02766972431604,22.201736381192305,-4.9072930647303545,-12.571194219869799,1,0,22.042200088501,19.8841991424561,-58.81265283895476,3.1929445933090483,-8.0530652774197,0.8068749252290615
124,686094568537570944,132.85313177107955,22.60099014802614,-3.574541703604179,-13.724597853761075,1,0,19.278600692749,18.706600189209,-59.02414901986208,4.330503699143229,-8.396745243187151,-0.7799606707199499
125,686045331032585472,132.50259257888175,22.01694757098052,-4.7391930521405445,-13.752555950807164,1,0,19.636100769043,18.7493000030518,-59.69389437676341,4.314228217980648,-9.044843295043426,0.23408315159431903
126,686131848853708160,133.88339787146919,22.42906382709981,-4.149878078975638,-12.70159515007327,1,0,17.4944000244141,17.1599006652832,-58.685849418786574,3.4241709812944836,-7.773646164263314,0.11263895183060603
127,685920742622480896,134.2518536713693,22.104941337289343,-4.973621587851266,-13.693603502014223,1,0,22.103099822998,19.8855991363525,-58.78882735904915,2.965095479428426,-9.045055420614718,0.2571950587952532
128,685940641205886080,134.1681333753913,22.35904937380727,-3.0320921878017186,-13.08101072729803,1,0,21.0655994415283,20.1830005645752,-58.61059072103376,3.1623239335450526,-7.515493891259271,-1.0754761867600027
